Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2021-133263,2021-03-31,2021-04-02,Second Class,JE-15610,TEC-CO-10001449,2999.95,5,0,1439.976
CA-2021-133263,2021-03-31,2021-04-02,Second Class,JE-15610,OFF-BI-10000474,64.12,4,0,30.7776
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,OFF-AR-10000799,19.456,4,0.2,2.1888
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,OFF-AR-10003338,29.76,5,0.2,1.86
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,FUR-CH-10003606,89.768,1,0.3,-2.5648
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,TEC-CO-10001449,959.984,2,0.2,335.9944
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,OFF-PA-10001934,15.552,3,0.2,5.6376
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,TEC-PH-10001527,34.36,1,0.2,-7.3015
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,OFF-PA-10001033,98.376,3,0.2,35.6613
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,OFF-BI-10003719,29.94,4,0.7,-23.952
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,OFF-PA-10003036,17.472,3,0.2,5.6784
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,TEC-PH-10001870,36.738,1,0.4,-9.1845
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,TEC-PH-10001809,179.94,2,0.4,-44.985
CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840,FUR-FU-10004864,383.64,6,0,122.7648
CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840,OFF-AP-10002350,56.52,3,0,15.8256
CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,OFF-AR-10003829,6.56,2,0,1.9024
CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,FUR-CH-10003833,243.92,5,0.2,-15.245
CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,OFF-PA-10000143,47.52,9,0,22.8096
CA-2021-163818,2021-10-04,2021-10-08,Standard Class,PS-18970,FUR-FU-10000076,19.98,1,0,8.5914
CA-2020-161158,2020-05-09,2020-05-13,Standard Class,PS-18970,OFF-AR-10000462,8,5,0,3.44
CA-2018-116673,2018-12-15,2018-12-19,Second Class,JO-15280,FUR-FU-10003829,6.16,2,0,1.9712
CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730,OFF-ST-10002182,83.56,4,0,1.6712
CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730,TEC-PH-10001468,546.06,3,0,163.818
CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730,OFF-ST-10001809,269.49,3,0,5.3898
CA-2019-149993,2019-03-19,2019-03-20,First Class,GA-14725,OFF-FA-10001561,10.9,5,0,3.597
CA-2018-168158,2018-07-19,2018-07-24,Standard Class,EM-14140,OFF-BI-10001759,6.096,2,0.2,2.2098
CA-2020-115224,2020-12-08,2020-12-11,Second Class,DB-13615,OFF-ST-10000615,34.05,3,0,9.534
CA-2020-115224,2020-12-08,2020-12-11,Second Class,DB-13615,OFF-ST-10003816,352.38,2,0,81.0474
CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395,FUR-CH-10002880,245.98,2,0,27.0578
CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395,OFF-BI-10004738,18.94,1,0,9.47
US-2021-108014,2021-11-19,2021-11-25,Standard Class,JH-15430,OFF-BI-10003984,59.913,7,0.7,-45.9333
CA-2021-160325,2021-09-24,2021-09-24,Same Day,BP-11095,TEC-PH-10000984,391.98,2,0,109.7544
CA-2021-160325,2021-09-24,2021-09-24,Same Day,BP-11095,TEC-PH-10001944,437.85,3,0,131.355
CA-2019-159779,2019-09-25,2019-09-29,Standard Class,SB-20185,OFF-BI-10002735,68.62,2,0,32.2514
CA-2021-151176,2021-02-13,2021-02-20,Standard Class,SV-20785,OFF-SU-10001165,25.02,3,0,6.5052
CA-2021-151176,2021-02-13,2021-02-20,Standard Class,SV-20785,OFF-AR-10000614,10.71,3,0,2.7846
CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435,OFF-AR-10004010,55.984,2,0.2,4.1988
CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435,OFF-EN-10004030,14.48,5,0.2,4.887
CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435,TEC-AC-10003023,142.488,3,0.2,-3.5622
CA-2020-117919,2020-08-27,2020-08-29,Second Class,TB-21355,OFF-ST-10003572,14.16,1,0.2,1.062
CA-2020-117919,2020-08-27,2020-08-29,Second Class,TB-21355,OFF-PA-10004353,79.92,5,0.2,27.972
CA-2019-142475,2019-12-03,2019-12-07,Standard Class,BS-11380,OFF-BI-10003718,590.352,6,0.2,206.6232
CA-2020-134516,2020-09-20,2020-09-25,Standard Class,FM-14215,FUR-FU-10001546,17.088,2,0.2,1.068
CA-2020-134516,2020-09-20,2020-09-25,Standard Class,FM-14215,FUR-CH-10002880,98.392,1,0.2,-11.0691
CA-2021-105193,2021-03-25,2021-03-31,Standard Class,JL-15835,OFF-AR-10001547,11.05,5,0,2.9835
CA-2019-168634,2019-12-06,2019-12-11,Standard Class,AF-10870,OFF-AP-10001626,7.78,2,0,2.0228
CA-2021-117198,2021-08-31,2021-09-05,Standard Class,BG-11035,TEC-AC-10003033,659.9,2,0,217.767
CA-2019-145828,2019-10-05,2019-10-07,First Class,MB-17305,TEC-AC-10002323,53.04,3,0.2,-4.641
CA-2021-121027,2021-08-18,2021-08-22,Standard Class,HW-14935,TEC-AC-10002049,843.9,2,0,371.316
CA-2021-121027,2021-08-18,2021-08-22,Standard Class,HW-14935,TEC-AC-10002253,1496.16,9,0,224.424
CA-2020-147431,2020-02-02,2020-02-07,Standard Class,AB-10105,OFF-ST-10003994,117.96,2,0,5.898
CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460,OFF-AR-10002399,21.3,5,0,8.733
CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460,OFF-AP-10002118,1040.8,5,0,281.016
CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460,OFF-AR-10001954,29.34,6,0,7.9218
CA-2021-125745,2021-06-30,2021-07-04,Standard Class,DV-13045,FUR-FU-10001591,19.52,2,0.2,5.368
CA-2019-101154,2019-09-18,2019-09-21,First Class,CM-12190,OFF-ST-10004186,443.92,4,0,8.8784
US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,TEC-AC-10001908,499.95,5,0,174.9825
US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,OFF-AR-10000817,3.04,1,0,1.0336
US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,FUR-CH-10004218,201.96,2,0,50.49
US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695,FUR-FU-10000755,68.64,11,0,17.16
CA-2020-121748,2020-10-24,2020-10-28,Second Class,VW-21775,TEC-AC-10003063,100,4,0,21
CA-2020-121748,2020-10-24,2020-10-28,Second Class,VW-21775,TEC-AC-10002637,359.98,2,0,21.5988
CA-2018-126683,2018-09-29,2018-10-01,Second Class,PP-18955,FUR-FU-10001706,6.16,2,0,2.9568
CA-2018-126683,2018-09-29,2018-10-01,Second Class,PP-18955,FUR-TA-10002958,2348.82,9,0,399.2994
CA-2021-148810,2021-06-26,2021-07-01,Standard Class,DR-12880,OFF-LA-10004689,13.872,6,0.2,4.6818
CA-2021-148810,2021-06-26,2021-07-01,Standard Class,DR-12880,FUR-CH-10001545,273.552,3,0.2,-13.6776
US-2020-146066,2020-08-21,2020-08-23,Second Class,RB-19465,FUR-TA-10002530,815.292,9,0.4,-339.705
CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385,TEC-AC-10001432,234.45,3,0,103.158
CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385,FUR-TA-10003715,1256.22,6,0,75.3732
CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385,OFF-BI-10003291,17.46,2,0,8.2062
CA-2020-101742,2020-09-23,2020-09-28,Second Class,CR-12580,OFF-BI-10004187,10.528,7,0.2,3.6848
CA-2019-134943,2019-12-05,2019-12-06,First Class,SU-20665,OFF-BI-10000666,152.8,5,0,76.4
CA-2021-123022,2021-09-03,2021-09-08,Standard Class,SC-20050,OFF-BI-10002225,82.56,5,0.2,28.896
CA-2021-123022,2021-09-03,2021-09-08,Standard Class,SC-20050,TEC-AC-10000474,284.97,3,0,85.491
CA-2021-113208,2021-03-26,2021-04-02,Standard Class,ML-18040,FUR-FU-10004245,60.84,3,0,23.1192
CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440,FUR-CH-10004287,1325.76,6,0.2,149.148
CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440,FUR-CH-10000595,572.16,3,0.2,35.76
CA-2018-147900,2018-09-23,2018-09-28,Standard Class,JK-15640,OFF-PA-10003063,28.8,9,0.2,10.08
CA-2021-106355,2021-04-02,2021-04-05,First Class,AT-10435,OFF-AR-10000246,11.12,4,0,2.8912
CA-2020-127985,2020-04-01,2020-04-05,Second Class,DB-12910,FUR-FU-10003274,7.04,4,0,3.0976
CA-2019-166604,2019-05-15,2019-05-20,Second Class,AH-10690,OFF-EN-10004147,17.94,3,0,8.7906
CA-2021-120719,2021-03-23,2021-03-26,First Class,SJ-20125,OFF-BI-10002103,34.76,5,0.2,11.297
CA-2021-127117,2021-04-14,2021-04-19,Standard Class,HM-14860,FUR-FU-10004018,74.45,5,0,20.1015
CA-2019-104241,2019-01-04,2019-01-09,Standard Class,AG-10495,FUR-FU-10001473,192.22,14,0,69.1992
CA-2021-168179,2021-11-02,2021-11-07,Standard Class,JB-16000,OFF-PA-10001800,19.44,3,0,9.3312
CA-2021-142342,2021-07-17,2021-07-19,Second Class,AJ-10795,OFF-PA-10004609,32.4,5,0,15.552
CA-2021-142342,2021-07-17,2021-07-19,Second Class,AJ-10795,OFF-EN-10002592,57.9,5,0,28.95
CA-2021-142342,2021-07-17,2021-07-19,Second Class,AJ-10795,OFF-ST-10002957,10.56,2,0,0
CA-2021-142342,2021-07-17,2021-07-19,Second Class,AJ-10795,FUR-BO-10002613,1194.165,5,0.15,210.735
CA-2021-109099,2021-10-06,2021-10-11,Standard Class,MM-18280,OFF-PA-10001033,40.99,1,0,20.0851
US-2018-134187,2018-11-04,2018-11-11,Standard Class,TH-21235,OFF-AR-10000940,2.94,1,0,0.7938
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,OFF-BI-10001670,45.24,4,0.7,-30.16
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,OFF-AR-10004078,18.688,4,0.2,2.336
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,OFF-PA-10003036,11.648,2,0.2,3.7856
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,TEC-AC-10000991,112.776,3,0.2,-8.4582
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,FUR-TA-10002530,377.45,5,0.5,-264.215
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,OFF-LA-10000407,15.936,4,0.2,5.1792
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120,TEC-PH-10004833,28.68,3,0.2,-7.17
CA-2020-108875,2020-09-24,2020-10-01,Standard Class,CL-12700,FUR-FU-10002671,21.44,2,0.2,7.504
CA-2020-108875,2020-09-24,2020-10-01,Standard Class,CL-12700,OFF-ST-10001370,511.056,9,0.2,-95.823
CA-2020-141957,2020-07-21,2020-07-21,Same Day,JG-15310,OFF-AR-10000914,18.656,2,0.2,1.3992
CA-2020-141957,2020-07-21,2020-07-21,Same Day,JG-15310,OFF-BI-10001116,11.088,7,0.7,-8.1312
CA-2020-141957,2020-07-21,2020-07-21,Same Day,JG-15310,OFF-ST-10002276,66.688,1,0.2,4.168
CA-2020-141957,2020-07-21,2020-07-21,Same Day,JG-15310,OFF-ST-10004340,99.488,2,0.2,8.7052
CA-2020-142405,2020-06-11,2020-06-15,Standard Class,SE-20110,OFF-LA-10004093,14.62,2,0,6.8714
CA-2020-142405,2020-06-11,2020-06-15,Standard Class,SE-20110,OFF-BI-10004728,53.984,14,0.2,17.5448
CA-2020-142405,2020-06-11,2020-06-15,Standard Class,SE-20110,TEC-AC-10003095,389.97,3,0,132.5898
CA-2019-141012,2019-06-09,2019-06-11,Second Class,TG-21640,FUR-FU-10003192,355.36,4,0,92.3936
CA-2019-141012,2019-06-09,2019-06-11,Second Class,TG-21640,TEC-PH-10004522,140.376,3,0.2,8.7735
CA-2021-127922,2021-10-27,2021-11-03,Standard Class,SH-19975,OFF-EN-10003068,15.84,2,0.2,5.544
CA-2021-127922,2021-10-27,2021-11-03,Standard Class,SH-19975,OFF-PA-10001204,8.448,2,0.2,2.64
CA-2020-146318,2020-01-22,2020-01-27,Standard Class,MC-17275,OFF-PA-10003953,12.96,2,0,6.2208
CA-2018-135993,2018-05-28,2018-06-02,Standard Class,PJ-18835,TEC-PH-10001552,57.408,6,0.2,5.7408
CA-2018-135993,2018-05-28,2018-06-02,Standard Class,PJ-18835,TEC-AC-10004877,27.6,4,0,2.208
CA-2018-126802,2018-12-29,2019-01-05,Standard Class,ZC-21910,FUR-FU-10000193,38.976,3,0.6,-50.6688
CA-2020-143924,2020-07-28,2020-08-03,Standard Class,SC-20680,OFF-FA-10000735,20.44,7,0,9.198
CA-2020-143924,2020-07-28,2020-08-03,Standard Class,SC-20680,OFF-PA-10002120,109.92,2,0,53.8608
CA-2020-141551,2020-09-24,2020-09-30,Standard Class,BP-11230,OFF-BI-10001249,6.38,1,0,2.9348
CA-2020-141551,2020-09-24,2020-09-30,Standard Class,BP-11230,OFF-PA-10001569,6.48,1,0,3.1104
CA-2018-164315,2018-04-02,2018-04-08,Standard Class,RD-19585,OFF-PA-10004248,15.84,3,0,7.128
CA-2018-164315,2018-04-02,2018-04-08,Standard Class,RD-19585,TEC-PH-10001128,1049.93,7,0,293.9804
CA-2018-164315,2018-04-02,2018-04-08,Standard Class,RD-19585,OFF-AP-10003842,154.9,5,0,40.274
CA-2019-131072,2019-11-05,2019-11-05,Same Day,KL-16645,OFF-BI-10002794,98.352,3,0.2,35.6526
CA-2018-131541,2018-07-28,2018-07-28,Same Day,CK-12205,OFF-FA-10000621,14.32,5,0.2,5.191
CA-2018-131541,2018-07-28,2018-07-28,Same Day,CK-12205,FUR-FU-10003623,129.888,6,0.2,12.9888
CA-2018-131541,2018-07-28,2018-07-28,Same Day,CK-12205,OFF-EN-10000781,48.944,7,0.2,16.5186
CA-2019-119550,2019-12-26,2019-12-31,Standard Class,RB-19705,FUR-CH-10002044,275.058,3,0.3,-90.3762
US-2019-138093,2019-12-10,2019-12-16,Standard Class,KM-16225,OFF-AR-10000817,27.36,9,0,9.3024
US-2019-138093,2019-12-10,2019-12-16,Standard Class,KM-16225,OFF-PA-10001509,44.75,5,0,20.585
US-2019-138093,2019-12-10,2019-12-16,Standard Class,KM-16225,TEC-PH-10004667,134.99,1,0,36.4473
US-2019-138093,2019-12-10,2019-12-16,Standard Class,KM-16225,OFF-PA-10000143,26.4,5,0,12.672
US-2019-138093,2019-12-10,2019-12-16,Standard Class,KM-16225,FUR-CH-10000785,542.94,3,0,141.1644
CA-2020-126165,2020-05-05,2020-05-07,Second Class,AH-10465,FUR-TA-10001676,71.088,2,0.2,-1.7772
CA-2021-126123,2021-10-14,2021-10-18,Standard Class,AG-10765,OFF-BI-10000309,27.396,9,0.8,-42.4638
CA-2021-126123,2021-10-14,2021-10-18,Standard Class,AG-10765,OFF-BI-10004224,13.456,1,0.8,-23.548
CA-2020-143441,2020-11-05,2020-11-05,Same Day,EB-14170,OFF-LA-10002312,11.84,1,0.2,4.44
CA-2021-148320,2021-11-03,2021-11-08,Standard Class,PG-18895,OFF-PA-10003022,35.88,6,0,17.5812
CA-2020-125661,2020-11-24,2020-11-26,First Class,CA-12055,OFF-EN-10001532,40.752,3,0.2,15.282
CA-2020-125661,2020-11-24,2020-11-26,First Class,CA-12055,TEC-AC-10004855,139.96,5,0.2,-22.7435
US-2018-123519,2018-12-14,2018-12-21,Standard Class,SS-20875,OFF-AR-10003829,2.624,1,0.2,0.2952
US-2018-123519,2018-12-14,2018-12-21,Standard Class,SS-20875,FUR-TA-10002645,136.53,1,0.4,-52.3365
US-2018-123519,2018-12-14,2018-12-21,Standard Class,SS-20875,TEC-AC-10003033,263.96,1,0.2,42.8935
CA-2018-155593,2018-11-03,2018-11-08,Standard Class,RP-19390,OFF-SU-10002522,11.64,3,0,3.3756
CA-2021-136000,2021-09-22,2021-09-25,Second Class,SC-20440,OFF-BI-10004828,40.176,3,0.2,14.5638
US-2019-160857,2019-05-08,2019-05-15,Standard Class,NW-18400,FUR-FU-10001095,79.44,3,0,30.1872
US-2019-160857,2019-05-08,2019-05-15,Standard Class,NW-18400,OFF-SU-10000157,357.93,3,0,7.1586
US-2019-160857,2019-05-08,2019-05-15,Standard Class,NW-18400,FUR-CH-10002647,127.764,2,0.1,21.294
US-2019-160857,2019-05-08,2019-05-15,Standard Class,NW-18400,TEC-CO-10004115,2799.944,7,0.2,1014.9797
US-2019-160857,2019-05-08,2019-05-15,Standard Class,NW-18400,OFF-PA-10003363,19.44,3,0,9.3312
CA-2021-115805,2021-07-31,2021-07-31,Same Day,KW-16435,TEC-PH-10003092,36.792,1,0.2,4.1391
US-2018-143707,2018-03-01,2018-03-05,Standard Class,HR-14770,TEC-PH-10003655,5.94,3,0,1.6038
CA-2021-116939,2021-09-25,2021-09-29,Standard Class,AG-10900,OFF-ST-10001476,177.55,5,0,47.9385
CA-2019-124107,2019-10-09,2019-10-12,Second Class,BM-11650,TEC-AC-10002049,619.95,5,0,111.591
CA-2019-124107,2019-10-09,2019-10-12,Second Class,BM-11650,TEC-PH-10003875,29.16,3,0,8.4564
CA-2019-124107,2019-10-09,2019-10-12,Second Class,BM-11650,OFF-EN-10003286,57.96,7,0,27.2412
CA-2019-124107,2019-10-09,2019-10-12,Second Class,BM-11650,OFF-AP-10003971,29.403,3,0.1,5.2272
CA-2021-126550,2021-03-29,2021-04-02,Second Class,RD-19720,OFF-ST-10001031,81.4,5,0,21.164
CA-2019-138674,2019-11-14,2019-11-17,First Class,KB-16585,OFF-FA-10000304,8.72,5,0.2,2.289
CA-2019-138674,2019-11-14,2019-11-17,First Class,KB-16585,TEC-AC-10000358,91.176,3,0.2,4.5588
CA-2019-138674,2019-11-14,2019-11-17,First Class,KB-16585,TEC-AC-10002800,159.968,4,0.2,29.994
CA-2020-165820,2020-09-26,2020-09-30,Standard Class,DW-13585,OFF-PA-10004735,12.96,2,0,6.2208
CA-2018-103191,2018-09-22,2018-09-27,Standard Class,VG-21805,OFF-ST-10002574,331.536,3,0.2,-82.884
CA-2019-103933,2019-09-25,2019-09-27,First Class,DR-12880,TEC-AC-10004171,899.91,9,0,395.9604
CA-2019-110548,2019-05-04,2019-05-08,Standard Class,AH-10690,TEC-PH-10002922,946.344,7,0.2,118.293
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,JP-15520,TEC-AC-10003023,178.11,3,0,32.0598
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,JP-15520,OFF-AP-10003590,1089.75,3,0,305.13
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,JP-15520,OFF-LA-10003510,61.06,2,0,28.0876
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,JP-15520,FUR-BO-10003159,459.92,4,0,41.3928
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,JP-15520,OFF-PA-10002713,27.52,4,0,12.6592
CA-2021-143574,2021-06-29,2021-07-02,First Class,DR-12880,FUR-BO-10002598,638.82,9,0,185.2578
CA-2021-143574,2021-06-29,2021-07-02,First Class,DR-12880,OFF-SU-10002537,30.69,3,0,7.9794
CA-2021-143574,2021-06-29,2021-07-02,First Class,DR-12880,FUR-FU-10003976,25.16,2,0,8.5544
CA-2018-111773,2018-06-29,2018-07-03,Standard Class,JK-15625,OFF-BI-10000174,13.92,3,0.2,4.872
CA-2018-148614,2018-01-20,2018-01-25,Standard Class,MV-17485,OFF-PA-10002893,19.36,2,0,9.2928
CA-2018-148614,2018-01-20,2018-01-25,Standard Class,MV-17485,FUR-FU-10003194,19.3,2,0,5.79
CA-2020-156139,2020-12-31,2021-01-06,Standard Class,BP-11155,OFF-BI-10004233,38.376,3,0.2,13.4316
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,OFF-PA-10000232,12.96,2,0,6.3504
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,FUR-FU-10001095,26.48,1,0,10.0624
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,TEC-MA-10004679,532.72,2,0.2,53.272
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,OFF-PA-10003651,26.72,4,0,12.8256
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,OFF-PA-10000743,20.04,3,0,9.6192
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,OFF-ST-10002743,795.48,7,0,7.9548
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075,FUR-FU-10003829,21.56,7,0,6.8992
CA-2020-113733,2020-12-08,2020-12-12,Standard Class,LH-16900,TEC-PH-10002496,249.584,2,0.2,31.198
CA-2020-113733,2020-12-08,2020-12-12,Standard Class,LH-16900,TEC-AC-10002473,68.112,3,0.2,17.8794
CA-2020-113733,2020-12-08,2020-12-12,Standard Class,LH-16900,TEC-AC-10004877,16.56,3,0.2,-2.484
CA-2021-104913,2021-11-18,2021-11-22,Standard Class,DK-13090,TEC-PH-10000923,74.95,5,0,36.7255
CA-2018-145800,2018-05-30,2018-06-05,Standard Class,SS-20410,FUR-TA-10001539,355.455,3,0.5,-184.8366
CA-2020-125850,2020-01-22,2020-01-28,Standard Class,FP-14320,OFF-LA-10003498,44.4,3,0,22.2
CA-2020-125850,2020-01-22,2020-01-28,Standard Class,FP-14320,OFF-LA-10004484,20.65,5,0,9.499
CA-2020-118514,2020-02-03,2020-02-10,Standard Class,LC-17050,FUR-CH-10000015,866.4,4,0,225.264
CA-2019-150749,2019-03-29,2019-04-03,Second Class,AS-10240,OFF-AR-10003732,5.56,2,0,1.4456
CA-2018-163748,2018-10-14,2018-10-18,Standard Class,HG-15025,OFF-AP-10004052,3.16,4,0.8,-8.532
CA-2018-163748,2018-10-14,2018-10-18,Standard Class,HG-15025,TEC-CO-10002095,1999.96,5,0.2,624.9875
CA-2019-119634,2019-08-11,2019-08-16,Standard Class,BW-11065,FUR-FU-10004270,46.152,3,0.2,12.1149
CA-2019-149300,2019-11-22,2019-11-23,First Class,BH-11710,TEC-MA-10000423,32.985,3,0.5,-1.9791
US-2020-111528,2020-12-30,2020-12-30,Same Day,JP-16135,OFF-ST-10001526,481.32,4,0,125.1432
US-2020-111528,2020-12-30,2020-12-30,Same Day,JP-16135,OFF-BI-10002194,6.384,1,0.2,2.1546
CA-2021-158169,2021-08-12,2021-08-15,First Class,JM-16195,OFF-AP-10000828,542.94,3,0,152.0232
CA-2021-158169,2021-08-12,2021-08-15,First Class,JM-16195,FUR-FU-10001473,54.92,4,0,19.7712
CA-2019-162047,2019-11-03,2019-11-05,First Class,FH-14365,FUR-CH-10004983,1448.82,10,0.1,209.274
CA-2019-117772,2019-09-10,2019-09-12,Second Class,MC-17575,OFF-ST-10003994,353.88,6,0,17.694
US-2018-126340,2018-11-08,2018-11-14,Standard Class,EB-13870,TEC-PH-10004447,333.576,3,0.2,25.0182
CA-2020-149685,2020-10-08,2020-10-15,Standard Class,PM-19135,OFF-LA-10004545,60.144,6,0.2,20.2986
CA-2021-126396,2021-09-08,2021-09-12,Second Class,AR-10345,TEC-AC-10003116,85.2,6,0.2,20.235
CA-2019-154900,2019-02-25,2019-03-01,Standard Class,SS-20875,OFF-LA-10001641,3.15,1,0,1.512
CA-2019-154900,2019-02-25,2019-03-01,Standard Class,SS-20875,OFF-PA-10002377,22.72,4,0,10.224
CA-2019-103835,2019-09-24,2019-09-28,Standard Class,SC-20440,FUR-FU-10000010,14.91,3,0,4.6221
CA-2019-103835,2019-09-24,2019-09-28,Standard Class,SC-20440,OFF-AP-10002651,1158.12,4,0,335.8548
CA-2019-158939,2019-11-26,2019-12-01,Standard Class,EA-14035,TEC-CO-10002313,599.99,1,0,233.9961
CA-2020-117408,2020-08-31,2020-09-06,Standard Class,TP-21130,OFF-ST-10001580,23.968,2,0.2,2.3968
CA-2020-142398,2020-04-12,2020-04-16,Standard Class,BP-11290,FUR-CH-10001545,638.288,7,0.2,-31.9144
CA-2020-142398,2020-04-12,2020-04-16,Standard Class,BP-11290,OFF-BI-10004826,13.208,1,0.2,4.6228
CA-2020-105277,2020-12-04,2020-12-08,Standard Class,LM-17065,OFF-BI-10000301,15.528,3,0.2,5.823
CA-2020-112060,2020-12-04,2020-12-09,Standard Class,KT-16465,OFF-PA-10000994,104.85,1,0,50.328
CA-2018-105270,2018-11-11,2018-11-18,Standard Class,AP-10915,OFF-AR-10003156,30.48,3,0,7.9248
CA-2018-105270,2018-11-11,2018-11-18,Standard Class,AP-10915,FUR-CH-10000988,112.648,1,0.2,11.2648
US-2019-159513,2019-04-02,2019-04-09,Standard Class,JD-15790,TEC-MA-10003329,71.976,3,0.2,24.2919
CA-2019-155586,2019-12-12,2019-12-16,Second Class,XP-21865,OFF-AR-10001547,2.21,1,0,0.5967
CA-2019-155586,2019-12-12,2019-12-16,Second Class,XP-21865,OFF-EN-10003072,15.52,4,0,7.4496
CA-2019-155586,2019-12-12,2019-12-16,Second Class,XP-21865,OFF-PA-10000726,36.44,4,0,16.398
CA-2021-141117,2021-10-02,2021-10-08,Standard Class,JK-16090,FUR-BO-10001972,217.764,6,0.7,-384.7164
CA-2021-141117,2021-10-02,2021-10-08,Standard Class,JK-16090,OFF-SU-10004664,39.072,6,0.2,4.3956
CA-2021-141117,2021-10-02,2021-10-08,Standard Class,JK-16090,OFF-BI-10003676,22.638,7,0.7,-16.6012
CA-2021-141117,2021-10-02,2021-10-08,Standard Class,JK-16090,OFF-AR-10003727,95.144,7,0.2,10.7037
CA-2021-115070,2021-04-10,2021-04-14,Second Class,MG-18205,FUR-FU-10003829,12.32,5,0.2,1.848
CA-2021-115070,2021-04-10,2021-04-14,Second Class,MG-18205,OFF-BI-10003712,4.419,3,0.7,-3.0933
CA-2021-140186,2021-09-29,2021-10-02,First Class,PG-18820,OFF-FA-10002280,35,7,0,16.8
CA-2021-140186,2021-09-29,2021-10-02,First Class,PG-18820,FUR-CH-10002961,72.784,1,0.2,0
CA-2021-140186,2021-09-29,2021-10-02,First Class,PG-18820,OFF-AP-10002578,97.84,2,0,25.4384
CA-2021-140186,2021-09-29,2021-10-02,First Class,PG-18820,FUR-FU-10004848,51.75,1,0,15.525
CA-2021-140186,2021-09-29,2021-10-02,First Class,PG-18820,OFF-BI-10003364,46.672,2,0.2,16.3352
CA-2018-124856,2018-09-29,2018-10-03,Second Class,LD-17005,OFF-ST-10002615,1395.54,9,0,362.8404
CA-2018-124856,2018-09-29,2018-10-03,Second Class,LD-17005,FUR-FU-10000521,117.36,4,0,36.3816
CA-2018-124856,2018-09-29,2018-10-03,Second Class,LD-17005,OFF-LA-10000121,18.9,3,0,8.694
